0, 619
5, 2766
5, 2790
4, 857
-5, 558
-1, 1563
-3, 300
6, 1420
0, 507
5, 1458
-1, 4105
-1, 1169
-1, 1053
0, 1564
-1, 2054
-3, 1191
4, 2181
0, 2594
6, 675
6, 959
4, 1884
6, 989
4, 1707
0, 439
0, 2126
-2, 1765
6, 1277
5, 3209
-1, 1009
6, 2026
-2, 1842
6, 764
5, 379
-2, 344
-1, 1938
-5, 2712
-2, 2637
6, 1263
0, 473
5, 452
-1, 872
0, 1607
-2, 2169
-1, 1610
0, 199
6, 648
4, 3067
6, 2996
0, 544
5, 560
6, 830
0, 732
5, 342
0, 1992
0, 2035
-1, 975
-1, 371
0, 756
5, 532
6, 1089
0, 1418
0, 1034
4, 1178
6, 1596
-2, 2333
-3, 1595
0, 2753
-2, 1031
6, 2354
-1, 347
5, 2852
-3, 651
-3, 731
-1, 2494
0, 468
-1, 1122
6, 596
6, 638
-2, 1587
-1, 768
-2, 168
-2, 2991
5, 2879
6, 1459
-1, 1389
-1, 945
0, 1009
4, 443
5, 998
5, 1153
-1, 7750
0, 301
6, 4965
4, 1231
-3, 698
-2, 1330
0, 1264
-2, 2207
5, 601
6, 726
0, 1169
0, 2300
-4, 683
-1, 629
-1, 1326
6, 4329
-2, 953
5, 821
-5, 1882
4, 1031
6, 1858
5, 303
5, 337
-3, 919
5, 4406
5, 3421
-2, 1199
4, 1174
0, 174
-1, 657
-3, 1263
-1, 1934
5, 3272
6, 1455
5, 1565
-3, 392
6, 560
5, 1579
0, 842
-2, 1311
0, 316
-1, 679
0, 2527
-2, 679
-2, 1101
0, 3629
-1, 3449
-3, 705
-3, 465
0, 1001
5, 349
5, 434
0, 1941
0, 1106
-1, 154
6, 2661
-1, 812
-3, 206
4, 1544
5, 422
-2, 923
6, 1931
6, 1878
-4, 1228
0, 4601
4, 1828
-2, 2046
6, 2719
6, 3816
4, 4442
6, 733
-3, 782
-1, 2657
0, 4528
6, 1897
5, 1552
0, 1089
0, 1399
5, 1592
-1, 2658
6, 1119
-1, 406
0, 2303
0, 1309
6, 1499
5, 2345
-1, 1330
-1, 1554
0, 1685
6, 682
5, 1643
-2, 1686
-3, 3973
0, 989
5, 4509
6, 866
-1, 2446
6, 1688
5, 609
4, 947
-2, 1161
-2, 724
5, 1872
-1, 1959
4, 1554
-2, 2333
-4, 4135
-4, 981
0, 1264
-1, 2094
-1, 1772
6, 1108
-2, 1710
0, 353
6, 2336
5, 1027
-1, 549
-3, 953
-1, 2013
0, 1313
5, 2094
6, 1164
-4, 288
4, 1768
-1, 1449
-1, 527
0, 1060
4, 1950
-2, 4355
0, 915
5, 891
-1, 477
6, 956
6, 593
0, 1214
-3, 847
-2, 986
6, 2039
-3, 4349
5, 866
-4, 343
0, 831
-2, 4518
0, 663
-1, 3663
0, 1025
6, 2094
0, 537
4, 1525
-1, 2504
0, 5476
6, 1376
4, 1059
0, 4089
5, 3404
-1, 952
5, 2929
-2, 2017
5, 447
-1, 3804
5, 2749
-3, 2284
-2, 811
-1, 2280
6, 1443
-2, 245
-1, 2189
6, 722
6, 731
-3, 771
0, 469
-2, 3420
-1, 1116
-2, 2735
-1, 2464
5, 693
0, 361
-3, 1667
-4, 530
4, 2039
6, 142
0, 393
-1, 1218
6, 2051
6, 2599
0, 1954
0, 1441
6, 688
-2, 2840
6, 2006
-2, 1512
-4, 373
0, 715
6, 796
4, 954
-1, 1281
0, 466
0, 1436
6, 1747
-1, 1018
6, 3834
6, 1095
6, 3316
6, 2507
-1, 836
5, 5527
0, 997
-1, 2678
5, 987
-3, 1649
-3, 2549
5, 1479
-1, 2551
-1, 1252
-2, 806
0, 1653
-3, 478
0, 8300
-2, 585
-2, 654
-2, 2934
-2, 803
-3, 660
-1, 2636
-5, 364
-1, 776
-1, 9180
5, 2978
-1, 253
-3, 1194
-1, 402
-2, 2395
-2, 1733
6, 1627
-5, 1603
0, 1311
4, 3580
-3, 2589
-1, 4081
-2, 4263
-1, 3017
-3, 401
-1, 1036
0, 1203
-1, 1873
-2, 523
-5, 274
0, 459
-2, 3766
-1, 4396
-1, 545
-4, 1290
-2, 1999
-1, 1054
0, 2021
6, 317
0, 1806
-1, 6964
-2, 783
0, 886
-1, 5955
0, 3183
-1, 513
0, 913
-3, 1122
-1, 3429
-5, 2148
-3, 846
0, 141
5, 6320
0, 1706
-2, 3268
-1, 694
5, 499
5, 1321
-2, 594
-1, 4941
-4, 587
6, 1376
4, 4026
-3, 321
0, 712
-2, 1075
0, 2020
-1, 1186
-3, 2935
0, 2640
-1, 1157
6, 188
0, 353
-1, 317
-1, 727
-2, 2325
-2, 635
6, 3277
-1, 2953
-1, 2020
-2, 972
-1, 1104
-1, 640
-1, 197
6, 1518
0, 2141
-2, 2425
6, 230
6, 1639
-1, 241
-1, 853
-1, 2267
0, 2038
0, 1393
-3, 1078
5, 4020
5, 770
-1, 531
-2, 998
4, 6171
-3, 1069
-1, 1511
-1, 1328
-1, 7876
5, 160
5, 1394
-1, 318
-3, 721
-2, 1962
-1, 2249
0, 1042
-3, 2287
-2, 1549
4, 1130
4, 5047
5, 1559
6, 2327
-1, 186
0, 1625
-2, 323
-4, 929
-2, 5324
-3, 386
-2, 879
0, 618
6, 241
-1, 890
0, 1095
-2, 1038
6, 604
4, 3085
5, 2105
5, 1349
5, 1520
0, 998
0, 8670
-5, 231
-5, 245
-3, 773
6, 2872
-1, 1602
-1, 183
6, 1377
-1, 1144
-1, 1100
-5, 715
-5, 4978
6, 333
4, 224
-2, 605
4, 755
5, 5382
6, 289
-1, 1982
6, 1196
-1, 944
-1, 499
-2, 10675
-1, 305
-1, 2513
-1, 2231
-1, 2748
5, 348
6, 2591
-2, 1807
5, 1478
-3, 199
-3, 515
0, 1329
4, 1589
5, 269
6, 1403
0, 426
-2, 1557
6, 1406
6, 630
-3, 701
5, 3634
0, 599
0, 826
6, 766
0, 1955
0, 220
5, 1116
-1, 420
-1, 280
0, 5694
-5, 651
5, 1201
6, 344
-3, 2642
-4, 2188
6, 6707
