6, 6652
-1, 3226
5, 2339
6, 5781
-3, 572
6, 4064
-4, 2424
-3, 954
6, 724
0, 377
-3, 5024
6, 745
-2, 1002
-3, 1114
0, 334
-4, 336
6, 5457
6, 689
-2, 646
-2, 559
-4, 1850
-2, 313
-3, 860
-2, 6010
6, 1266
-2, 410
4, 384
0, 208
6, 577
-2, 1173
-2, 3729
0, 450
-1, 1672
-1, 1967
-2, 536
-2, 1950
-1, 1551
-1, 475
-3, 472
5, 344
-3, 5010
0, 453
0, 634
0, 534
-1, 875
-3, 535
-1, 803
-2, 2533
-5, 322
-3, 1955
0, 564
0, 616
-2, 1653
-2, 3772
0, 2463
0, 1251
-2, 2570
-1, 4124
-2, 951
-2, 3104
-1, 520
0, 3155
-2, 2002
-3, 3072
-2, 6374
-4, 538
-3, 2457
5, 728
-2, 979
-2, 2295
5, 1075
-1, 2663
-3, 411
6, 903
6, 1159
-3, 1920
5, 1093
6, 3424
-2, 4664
0, 653
-3, 4112
-4, 206
-3, 4133
-1, 3123
0, 1642
6, 1283
0, 2793
-1, 775
-3, 1717
-2, 2838
-3, 1082
-1, 1370
-2, 606
0, 908
-2, 2454
6, 542
0, 302
-4, 1286
-1, 500
-2, 4160
-2, 2595
6, 1961
6, 5083
6, 5178
0, 224
0, 2845
6, 177
-4, 3198
0, 2083
-3, 5146
-2, 1167
-1, 1960
-2, 3534
0, 672
0, 701
5, 625
-2, 1197
5, 3659
-5, 3200
-3, 5697
-3, 795
-2, 2594
-4, 659
-2, 2057
-3, 3823
-4, 1560
-1, 762
6, 6821
-4, 455
-1, 1378
5, 6056
0, 2567
6, 683
-2, 3488
0, 164
6, 4041
-3, 1301
-2, 449
-1, 886
0, 679
6, 1440
-1, 1774
6, 3409
-3, 817
-3, 1971
6, 454
0, 2829
-3, 3450
-2, 2601
-2, 1435
-3, 440
0, 486
6, 6541
-1, 2443
5, 1356
6, 377
6, 6635
6, 2603
0, 2916
-1, 7614
6, 6430
-2, 1815
5, 2949
5, 3069
5, 3114
6, 940
0, 2133
6, 266
0, 182
-3, 526
-1, 770
-1, 2466
-4, 825
-1, 3434
0, 3486
-1, 1056
0, 625
-2, 315
0, 578
-2, 2648
-4, 1938
-3, 1621
5, 1388
-2, 456
-1, 700
-5, 5196
-3, 830
-1, 953
-1, 810
-3, 4137
0, 1244
-2, 668
4, 2816
0, 1055
-2, 6087
-2, 380
0, 356
0, 504
-5, 1295
5, 929
5, 3162
-2, 951
6, 1345
-1, 758
0, 2195
-4, 254
-1, 784
-3, 2520
0, 318
5, 498
-3, 408
-2, 3602
-1, 1296
6, 720
0, 1931
6, 3563
-5, 1086
-1, 2824
6, 1959
0, 5741
5, 500
0, 3802
-3, 1716
0, 1843
-1, 505
0, 901
0, 200
0, 2396
-3, 1367
-2, 1852
5, 720
-3, 2735
-1, 387
-1, 2140
-4, 1511
0, 258
6, 567
0, 416
0, 2051
-1, 1623
0, 2600
-1, 136
-3, 930
0, 656
-1, 3052
0, 3425
-5, 277
-2, 1199
-4, 434
0, 515
0, 275
-1, 5984
4, 1393
0, 232
-1, 2292
-1, 865
-1, 996
5, 4828
0, 2352
-4, 1985
0, 477
-3, 441
5, 4337
-1, 3842
-1, 999
6, 2427
-3, 1471
0, 628
-1, 1674
-1, 314
-3, 1859
0, 3591
6, 538
0, 541
-1, 280
6, 931
-1, 6927
-2, 1094
5, 327
-1, 3108
0, 2305
-3, 364
-1, 5289
-1, 1047
6, 1248
-2, 2898
-4, 245
6, 1961
-1, 4748
-3, 1060
-1, 3927
-1, 631
5, 1781
-2, 354
-4, 214
-1, 1232
6, 2744
-1, 400
-1, 678
-1, 1360
-1, 1901
0, 3096
5, 445
-1, 1839
5, 1537
-2, 4146
-1, 1222
5, 4379
5, 1587
-2, 3131
-1, 1649
-2, 1977
-2, 1015
-3, 1090
-1, 220
0, 271
-5, 450
-2, 609
6, 859
-1, 505
-5, 622
0, 1145
-2, 1091
-3, 3123
6, 3868
6, 1250
5, 305
-3, 608
-3, 1603
-3, 1029
0, 298
-2, 2994
5, 1865
-2, 3631
0, 408
-1, 1167
0, 2505
-3, 2114
5, 1070
-1, 4201
-1, 1844
-3, 4798
6, 812
0, 650
-2, 1305
-2, 3487
-2, 1919
-2, 2028
6, 1009
6, 3028
-4, 559
-2, 1956
4, 1848
0, 319
-1, 3809
0, 484
-1, 2682
5, 773
5, 1355
6, 1477
5, 2469
0, 1671
6, 325
5, 1084
-1, 873
-3, 1383
6, 3553
5, 4237
-4, 705
6, 424
-2, 699
5, 1311
-4, 779
-1, 1337
-2, 2969
-1, 1498
5, 2485
-1, 789
6, 796
-1, 3653
0, 4167
-2, 2160
-2, 465
-1, 2065
-2, 1278
0, 3581
-3, 1399
0, 3822
5, 2912
-2, 3046
-1, 3551
-5, 1986
-4, 1488
-2, 1556
-2, 2426
0, 3611
0, 1158
-3, 974
0, 2803
5, 4674
4, 575
-1, 1426
-1, 1265
4, 2295
-4, 3065
5, 4800
6, 2449
6, 407
0, 2265
5, 2125
6, 1670
-5, 744
-3, 450
0, 1252
-3, 1868
-3, 3286
-2, 532
-2, 1012
-2, 1793
-2, 3139
-2, 2374
-1, 206
-2, 7078
-3, 874
-2, 243
-2, 1305
0, 2795
-1, 501
6, 446
-1, 217
5, 673
0, 2545
-2, 1163
6, 1264
0, 528
-5, 502
-1, 340
0, 857
4, 2008
-4, 413
-1, 5085
6, 4081
-3, 157
0, 1211
0, 1974
-2, 3418
-3, 1421
5, 1636
0, 981
0, 204
-5, 1545
5, 1388
-1, 3146
-2, 1186
-3, 1971
0, 568
-2, 1675
0, 1056
-4, 517
-2, 533
-3, 3229
0, 917
-3, 1469
0, 1570
0, 480
-3, 3759
0, 321
-2, 781
-2, 1110
-1, 1101
6, 2942
6, 1547
0, 2098
-3, 4120
-4, 1366
-2, 1735
0, 1847
-1, 525
5, 834
-2, 176
0, 2032
0, 1722
0, 370
-1, 584
6, 2828
5, 848
0, 805
0, 2058
0, 6365
-2, 530
5, 927
-1, 782
4, 421
5, 593
-1, 647
-4, 2060
6, 1258
0, 676
0, 482
-3, 3442
-1, 301
0, 249
-2, 361
-4, 1719
-2, 774
-2, 1689
-1, 3817
-1, 298
-1, 1726
-2, 3373
0, 733
6, 733
-2, 729
0, 486
-3, 1695
6, 1110
-1, 512
-3, 1567
-2, 1457
5, 1066
0, 4705
-1, 2042
5, 622
-4, 432
-1, 1395
6, 337
-1, 1644
-1, 2041
0, 1597
5, 1244
6, 882
5, 1787
-1, 384
0, 780
-1, 783
0, 1796
-2, 2239
6, 1698
-1, 1066
-2, 2653
5, 631
6, 1016
0, 2868
0, 2889
6, 1601
5, 3784
-2, 1331
6, 2163
-1, 1761
-5, 230
0, 682
5, 834
-1, 800
-2, 854
-4, 657
-2, 2230
6, 1243
0, 585
0, 411
-2, 2944
-4, 1467
-3, 1019
0, 336
0, 244
-5, 1675
6, 899
6, 1870
6, 1292
-1, 709
-2, 657
4, 1978
5, 2429
0, 1130
-1, 2838
-2, 314
-3, 486
4, 591
0, 2163
-1, 3843
-1, 7523
-2, 562
4, 2400
-4, 1754
0, 698
-4, 537
-1, 1550
5, 640
-1, 675
-1, 928
0, 4657
-5, 631
4, 634
5, 726
0, 7297
4, 1572
5, 955
0, 6456
-2, 414
0, 1676
-5, 956
-1, 12309
-2, 3297
6, 1460
-1, 1513
6, 464
5, 3271
0, 11956
0, 546
-2, 561
-1, 3801
6, 1516
-3, 913
-1, 1410
-1, 1264
6, 618
-2, 4404
-2, 404
4, 1452
-1, 2917
5, 1553
6, 2825
4, 390
-4, 915
-3, 2597
6, 786
0, 481
-1, 3587
0, 1171
-1, 949
-3, 1218
-3, 1291
-4, 2366
-2, 689
-3, 1755
-4, 1029
-1, 1372
-2, 951
0, 1704
-1, 1006
-4, 2320
-1, 386
0, 3369
-1, 2544
-1, 1283
6, 2873
-1, 3669
-1, 494
6, 2694
-2, 948
0, 1023
-2, 603
-2, 2635
5, 791
0, 641
-2, 4675
0, 885
-2, 1532
4, 2299
-4, 1633
0, 2463
-3, 4324
-2, 1470
0, 336
0, 2075
-4, 611
-2, 201
5, 1723
5, 897
0, 290
0, 1502
-2, 960
-3, 586
5, 558
-4, 5069
0, 322
-1, 317
6, 853
6, 1812
6, 2561
-3, 3387
6, 727
6, 2035
5, 505
-1, 700
5, 819
-3, 2696
0, 6486
-3, 3337
-1, 2955
0, 3689
-3, 4352
6, 2958
0, 1091
-1, 299
-1, 1120
-5, 256
-2, 3607
0, 563
-4, 574
-2, 586
0, 2551
6, 1019
-1, 4038
6, 723
-4, 354
-1, 5758
5, 1535
5, 925
-4, 593
-2, 1995
-2, 1084
4, 901
4, 3293
-3, 1713
-2, 483
0, 962
0, 2351
0, 817
-1, 4119
-4, 2469
-2, 2617
-3, 1658
0, 718
-3, 2209
-2, 1460
-2, 1142
-2, 1556
-3, 356
-2, 1914
-4, 1612
0, 564
0, 201
0, 2587
6, 1095
0, 388
6, 1568
-1, 303
-1, 1547
-2, 3966
-2, 920
-2, 2371
6, 3125
-1, 606
5, 1908
-3, 588
-2, 1714
-4, 764
0, 3992
-3, 1246
-5, 6047
0, 409
6, 761
5, 2040
0, 6216
6, 2362
-5, 188
-3, 1319
-2, 1802
-4, 748
5, 723
-2, 792
5, 2016
-4, 2667
-2, 1673
-1, 5922
-3, 1734
0, 6323
-2, 293
6, 891
5, 1582
-1, 2858
-2, 961
5, 1738
-3, 234
5, 1751
0, 2532
4, 1560
6, 2424
-2, 1195
-1, 1449
-4, 1416
-2, 696
-4, 797
-1, 671
-5, 1044
-1, 675
5, 1281
0, 1329
-1, 383
0, 242
5, 1547
-1, 1520
-2, 846
-2, 1213
-3, 816
5, 506
4, 2067
-3, 1540
6, 3371
-2, 835
5, 1560
0, 577
-1, 1853
-3, 531
-1, 341
-3, 3931
-2, 4746
0, 3358
-2, 1065
-3, 883
-2, 1648
6, 1495
-4, 1856
-1, 2095
-1, 3966
6, 445
-3, 5791
0, 1387
5, 802
-2, 220
-3, 4214
-2, 1099
6, 772
5, 712
-2, 4782
6, 2075
-1, 2041
5, 807
0, 229
-2, 520
-1, 2461
-3, 3310
-1, 995
-1, 900
-1, 2269
-5, 444
0, 3231
-3, 1543
-1, 537
-4, 2660
-1, 829
0, 796
6, 4864
-2, 445
-1, 2805
6, 914
-4, 261
0, 1329
6, 1829
6, 5536
-1, 553
4, 2183
-2, 1199
-3, 2726
-4, 1579
-4, 714
-3, 2597
0, 869
-2, 716
-1, 464
5, 927
-3, 1597
-2, 627
-1, 629
-1, 908
5, 1510
-5, 557
-1, 214
6, 1709
-1, 6986
-1, 456
-2, 497
-2, 765
5, 5016
0, 1364
6, 1688
-1, 1027
6, 335
0, 3388
5, 2239
-5, 512
4, 778
5, 1443
-1, 6153
-1, 2037
0, 2623
-1, 3297
0, 4893
-4, 5816
-5, 453
6, 5410
-2, 7468
5, 758
4, 522
-3, 1194
5, 1124
0, 1148
0, 3341
-3, 342
0, 368
-1, 802
6, 1560
-1, 1470
-1, 3779
-2, 3194
-2, 627
0, 1365
-3, 405
-2, 3263
-3, 221
-1, 914
-2, 452
5, 496
0, 555
0, 3885
6, 1087
-2, 7359
-2, 886
6, 1364
-2, 717
-2, 1137
0, 718
0, 2242
-1, 9830
0, 2753
5, 1223
-3, 357
5, 9825
0, 2524
-1, 3405
5, 551
-3, 1728
0, 395
5, 398
-1, 671
-3, 228
6, 2118
0, 689
0, 1347
-3, 269
-1, 1423
-2, 768
0, 1722
-4, 1122
-2, 6392
-2, 700
-3, 2189
0, 651
0, 3099
-2, 4323
-1, 2700
6, 1801
5, 1375
-1, 2386
6, 1683
-2, 3157
0, 505
5, 2395
-1, 1689
-3, 2380
0, 506
-3, 379
-5, 881
0, 708
0, 706
-3, 959
-1, 6142
-1, 880
-2, 651
-3, 1394
-4, 264
-1, 247
0, 1780
5, 1544
6, 353
5, 3769
-4, 2485
-2, 2435
-2, 320
0, 502
-5, 2331
-1, 1299
0, 1157
-4, 4272
6, 2640
0, 508
4, 1384
5, 1116
-1, 467
-3, 2311
-2, 550
0, 2253
-3, 523
-2, 2177
-1, 1528
-3, 759
0, 356
6, 1489
-1, 1426
5, 418
