File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_kAvFreq0-100.csv"
Averages,0.012530944310606883,0.0280941793826813,0.057524829903406544,0.06616696826293975,0.07899320861701958,0.0737415425422243,0.0005730301915920312,0.001001344247707051,0.0019400607046945722,0.009592312246175632,0.025120148307839485,0.04387351853931338
File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_reward-variances0-100.csv"
Averages,0.2631586215565388
File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_coop-rate0-100.csv"
Averages,0.057996938910326326
File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_kFinFreq0-100.csv"
Averages,0.11790144189109818,0.27089488736408446,0.4067724056521042,0.3620778369356512,0.33992081430827387,0.3348710050153641,0.01131370849898476,0.029241067011995303,0.05160184105242757,0.10045615959213251,0.2710426350226104,0.2951523504903866
File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_reward-averages0-100.csv"
Averages,0.1565917176805849
File:,"data/small_world/4,1/n100_m300_q1.0_mr0.001_ea0.000_ep0.000_nsFalse_genFalse_faFalse_frFalse_g100000_net[5.0, 4.0, 1.0]_intervals0_endNFalse_reward-final0-100.csv"
Averages,1.0925699415140433
