0.0176055, 0.0339848, 0.0324478, 0.1859088, 0.4143616, 0.126194, 0.0024005, 0.0028554, 0.0082897, 0.0288687, 0.0821919, 0.0649013
0.0116091, 0.0225645, 0.0989381, 0.1405614, 0.1401155, 0.2895645, 0.003481, 0.0028705, 0.0050661, 0.0875619, 0.0873344, 0.110343
0.0202225, 0.0462041, 0.0926317, 0.2212811, 0.2203802, 0.1667448, 0.0030119, 0.0039131, 0.0085036, 0.0957899, 0.0167023, 0.1046248
0.0235716, 0.0291262, 0.056058, 0.1388944, 0.2736814, 0.0662032, 0.0040208, 0.0037537, 0.0092206, 0.0575112, 0.1999598, 0.1380091
0.0398426, 0.059997, 0.0822451, 0.1488935, 0.1767421, 0.1770998, 0.0030925, 0.0039308, 0.0155396, 0.0707954, 0.1368626, 0.084969
0.0255092, 0.0566065, 0.103999, 0.1954324, 0.1286175, 0.1319698, 0.0049498, 0.0039228, 0.0055412, 0.0578131, 0.1084403, 0.1772084
0.0237992, 0.0296991, 0.1295918, 0.1039313, 0.1723539, 0.2124751, 0.0036203, 0.0036967, 0.007563, 0.0725246, 0.1419731, 0.0987819
0.0201859, 0.0226545, 0.0900306, 0.1635663, 0.1630945, 0.2512977, 0.0044412, 0.0045451, 0.0045694, 0.0623426, 0.1068122, 0.10647
0.0425401, 0.0470048, 0.0883923, 0.0895675, 0.119848, 0.1996823, 0.0049364, 0.0103231, 0.0097964, 0.0959834, 0.0817373, 0.2101984
0.0214819, 0.0311543, 0.0972245, 0.0995907, 0.1869774, 0.1517676, 0.004508, 0.007088, 0.0084097, 0.044202, 0.1466467, 0.2009592
0.0245953, 0.0166277, 0.1056819, 0.1081532, 0.2226885, 0.0800955, 0.0039898, 0.0036774, 0.0140955, 0.0479165, 0.1349366, 0.2375521
0.0138258, 0.0308053, 0.1053203, 0.0887876, 0.1805264, 0.2425906, 0.0021644, 0.0043212, 0.0079351, 0.0440327, 0.1642084, 0.1154922
0.0308188, 0.0630496, 0.0904392, 0.0941457, 0.2393809, 0.1368577, 0.0045522, 0.0031713, 0.0072344, 0.0449116, 0.1566532, 0.1287954
0.0359904, 0.0285093, 0.0354763, 0.1634609, 0.1407603, 0.1639461, 0.0035645, 0.0068382, 0.0094594, 0.0465655, 0.1971629, 0.1682762
0.0249922, 0.0392897, 0.0744058, 0.1661658, 0.1984231, 0.1592225, 0.0039918, 0.0054566, 0.0101992, 0.0887129, 0.1010789, 0.1280715
0.0179556, 0.0313034, 0.1124794, 0.2159045, 0.1725803, 0.1107128, 0.0045371, 0.0034056, 0.0087748, 0.0807883, 0.0882508, 0.1533174
0.0108982, 0.038571, 0.0640595, 0.2148442, 0.0818487, 0.2331355, 0.0032762, 0.0031397, 0.0174336, 0.0333046, 0.0798924, 0.2196064
0.0204585, 0.0425316, 0.0493638, 0.2235455, 0.127317, 0.1459636, 0.0046663, 0.0042481, 0.008031, 0.0031416, 0.1667951, 0.2039479
0.01315, 0.0624997, 0.0873954, 0.2091117, 0.1696219, 0.179405, 0.0032796, 0.00617, 0.0075146, 0.0582199, 0.1163174, 0.0873248
0.0239888, 0.0348802, 0.0831213, 0.119778, 0.1373329, 0.190946, 0.0032127, 0.007644, 0.0053612, 0.1345627, 0.1579639, 0.1012183
0.0216042, 0.0469079, 0.0488588, 0.1657606, 0.2584255, 0.1241384, 0.0045704, 0.0030964, 0.0069971, 0.0442213, 0.1575864, 0.117843
0.0209513, 0.0369121, 0.0516882, 0.2106783, 0.1801324, 0.2437333, 0.0034569, 0.0036541, 0.0059319, 0.0460064, 0.1207795, 0.0760856
0.0122484, 0.0287902, 0.0415926, 0.1916948, 0.1718572, 0.2163801, 0.0030577, 0.0041825, 0.0049367, 0.1147154, 0.0991108, 0.1114436
0.0226855, 0.0548186, 0.0277362, 0.3018936, 0.1388266, 0.2014316, 0.0035955, 0.0037664, 0.0054328, 0.078874, 0.0584288, 0.1025204
0.035021, 0.0352535, 0.0649302, 0.2279423, 0.1626709, 0.2518227, 0.0031113, 0.0022934, 0.0088362, 0.0376457, 0.0830584, 0.0874244
0.0233469, 0.0165453, 0.1644309, 0.1168269, 0.1647447, 0.1794553, 0.0038482, 0.0033971, 0.0056957, 0.0687163, 0.1102549, 0.1427478
0.0175111, 0.0234508, 0.0644013, 0.2291395, 0.1436945, 0.1758632, 0.0044642, 0.0048699, 0.0052334, 0.0608034, 0.0414543, 0.2291244
0.0383268, 0.0433269, 0.0568821, 0.2924422, 0.1913276, 0.1222134, 0.0028586, 0.0026954, 0.0154829, 0.0704736, 0.1140553, 0.0499252
0.0408889, 0.0519352, 0.1074996, 0.2088604, 0.1443491, 0.109388, 0.0032613, 0.0046515, 0.0094022, 0.0655296, 0.1364233, 0.1178209
0.0303492, 0.0502583, 0.0563942, 0.1419843, 0.1445136, 0.195164, 0.0035684, 0.0027502, 0.0155874, 0.0500201, 0.1465747, 0.1628456
0.0159178, 0.0670444, 0.0527774, 0.1150924, 0.3176792, 0.2227247, 0.0043583, 0.0025852, 0.0069938, 0.0576969, 0.044511, 0.0926289
0.0241528, 0.0219043, 0.1336061, 0.1825855, 0.0817451, 0.2417541, 0.0030926, 0.0050243, 0.0084547, 0.0456409, 0.0715936, 0.180456
0.0402781, 0.0310247, 0.1470156, 0.2001612, 0.2303823, 0.0918413, 0.0035129, 0.0045311, 0.0123889, 0.0515996, 0.1305613, 0.056713
0.0342243, 0.0324861, 0.0365635, 0.266677, 0.2544714, 0.1312782, 0.0024757, 0.0060601, 0.0071722, 0.065022, 0.0955074, 0.0680721
0.0270056, 0.0511357, 0.0787639, 0.1109923, 0.1519132, 0.2618983, 0.003542, 0.0025378, 0.0113924, 0.0748749, 0.1803144, 0.0456395
0.0235398, 0.0521799, 0.0708273, 0.3229236, 0.1092235, 0.2490789, 0.0029732, 0.003248, 0.0084944, 0.0322413, 0.0890177, 0.0362624
0.0186552, 0.0659706, 0.0336661, 0.212082, 0.2603326, 0.1161064, 0.0025531, 0.0037025, 0.0107112, 0.0900281, 0.1151045, 0.0710977
0.0172754, 0.0413643, 0.0891671, 0.0795266, 0.1094274, 0.2633656, 0.004127, 0.0051136, 0.0123818, 0.1182971, 0.138414, 0.1215501
0.0177477, 0.0345278, 0.060514, 0.16853, 0.1619319, 0.1120414, 0.0036462, 0.0023132, 0.011899, 0.0503379, 0.1913817, 0.1851392
0.0133562, 0.0285567, 0.0844556, 0.168997, 0.2724242, 0.2221977, 0.0036251, 0.0016704, 0.0062861, 0.0284478, 0.0854369, 0.0845563
0.0220432, 0.0473263, 0.095766, 0.0498257, 0.2697415, 0.1497007, 0.0038264, 0.0040482, 0.0054332, 0.0403358, 0.1554797, 0.1564833
0.0523323, 0.036282, 0.1260655, 0.2055926, 0.2671098, 0.1445938, 0.0031108, 0.0035499, 0.0092481, 0.0459549, 0.0482367, 0.0579336
