2.59E-4, 3.6E-6, 7.4E-5, 4.4E-6, 4.53E-5, 0.0019465, 8.5E-6, 1.4E-6, 1.22E-5, 2.2E-6, 1.4E-6, 1.5E-6
6.682E-4, 6.71E-5, 3.354E-4, 0.006085, 4.5E-5, 1.227E-4, 4.9E-6, 2.64E-5, 3.1E-6, 3.6E-6, 4.6E-6, 4.0E-6
2.5E-6, 4.15E-5, 3.32E-5, 1.12E-5, 1.08E-5, 0.0027825, 1.57E-5, 2.1E-6, 5.6E-6, 1.3E-6, 2.2E-6, 1.4E-6
3.036E-4, 1.2E-5, 0.0056519, 0.0019658, 6.303E-4, 4.7E-6, 1.2E-5, 2.25E-5, 3.16E-5, 2.5E-5, 6.0E-6, 4.6E-6
2.57E-5, 4.49E-5, 0.0044797, 2.11E-5, 4.95E-5, 2.62E-5, 2.3E-6, 5.5E-6, 9.4E-6, 1.09E-5, 3.0E-6, 1.8E-6
1.166E-4, 0.0206268, 3.192E-4, 9.88E-5, 5.93E-5, 1.49E-5, 8.8E-6, 1.7E-5, 6.96E-5, 1.26E-5, 9.7E-6, 6.7E-6
0.00686, 1.16E-5, 1.065E-4, 0.0070195, 7.46E-5, 0.0069347, 4.54E-5, 5.02E-5, 6.8E-6, 1.68E-5, 1.55E-5, 8.4E-6
4.3E-6, 0.0030494, 2.07E-5, 2.39E-5, 0.0034739, 1.03E-4, 1.35E-5, 4.9E-6, 9.2E-6, 6.6E-6, 3.3E-6, 7.3E-6
1.653E-4, 4.04E-5, 7.73E-5, 0.0060074, 0.0080226, 8.6E-6, 1.035E-4, 1.96E-5, 8.2E-6, 5.0E-6, 5.7E-6, 6.4E-6
1.79E-5, 3.9E-6, 0.0027375, 2.6E-6, 1.997E-4, 3.0E-6, 2.2E-6, 8.4E-6, 4.0E-6, 2.4E-6, 6.3E-6, 2.1E-6
6.3E-6, 5.9E-5, 5.05E-5, 8.6E-6, 0.0141411, 0.0047047, 6.4E-6, 1.52E-5, 1.0E-5, 5.7E-6, 6.9E-6, 5.6E-6
